DATE,EXPIRY,STRIKE_PRC,TIME_MC,F,MD,MD_Close,N,C,BID,ASK
11/9/2017,1,23600,16:00,27948.5,30/10/2017,28443,32,0,23,25
11/9/2017,1,29400,16:00,27948.5,30/10/2017,28443,32,1,104,109
11/9/2017,1,27400,16:00,27948.5,30/10/2017,28443,32,1,882,922
11/9/2017,1,23400,16:00,27948.5,30/10/2017,28443,32,0,20,22
11/9/2017,1,23200,16:00,27948.5,30/10/2017,28443,32,0,18,19
11/9/2017,1,23000,16:00,27948.5,30/10/2017,28443,32,0,16,18
11/9/2017,1,22800,16:00,27948.5,30/10/2017,28443,32,0,15,17
11/9/2017,1,22600,16:00,27948.5,30/10/2017,28443,32,0,13,15
11/9/2017,1,24000,16:00,27948.5,30/10/2017,28443,32,0,29,33
11/9/2017,1,24400,16:00,27948.5,30/10/2017,28443,32,0,38,41
11/9/2017,1,27000,16:00,27948.5,30/10/2017,28443,32,0,254,257
11/9/2017,1,21800,16:00,27948.5,30/10/2017,28443,32,0,9,11
11/9/2017,1,22200,16:00,27948.5,30/10/2017,28443,32,0,11,13
11/9/2017,1,27200,16:00,27948.5,30/10/2017,28443,32,1,1026,1066
12/9/2017,0,30000,16:00,27928,28/9/2017,27553.5,12,1,5,6
12/9/2017,0,28800,16:00,27928,28/9/2017,27553.5,12,1,55,56
12/9/2017,0,29200,16:00,27928,28/9/2017,27553.5,12,1,25,26
12/9/2017,0,29400,16:00,27928,28/9/2017,27553.5,12,1,16,18
12/9/2017,0,29600,16:00,27928,28/9/2017,27553.5,12,1,11,12
12/9/2017,0,28600,16:00,27928,28/9/2017,27553.5,12,1,82,84
12/9/2017,0,29000,16:00,27928,28/9/2017,27553.5,12,1,37,38
12/9/2017,0,28000,16:00,27928,28/9/2017,27553.5,12,1,268,270
12/9/2017,0,27800,16:00,27928,28/9/2017,27553.5,12,0,248,250
12/9/2017,0,27400,16:00,27928,28/9/2017,27553.5,12,1,640,667
12/9/2017,0,27400,16:00,27928,28/9/2017,27553.5,12,0,130,131
12/9/2017,0,28600,16:00,27928,28/9/2017,27553.5,12,0,735,775
12/9/2017,0,26600,16:00,27928,28/9/2017,27553.5,12,0,39,41
12/9/2017,0,27000,16:00,27928,28/9/2017,27553.5,12,0,70,71
12/9/2017,0,28400,16:00,27928,28/9/2017,27553.5,12,1,124,125
12/9/2017,0,28200,16:00,27928,28/9/2017,27553.5,12,1,184,186
12/9/2017,0,26400,16:00,27928,28/9/2017,27553.5,12,0,31,32
12/9/2017,0,27800,16:00,27928,28/9/2017,27553.5,12,1,376,379
12/9/2017,0,27200,16:00,27928,28/9/2017,27553.5,12,1,808,842
12/9/2017,0,27600,16:00,27928,28/9/2017,27553.5,12,0,180,181
12/9/2017,0,25200,16:00,27928,28/9/2017,27553.5,12,0,10,11
12/9/2017,0,25800,16:00,27928,28/9/2017,27553.5,12,0,16,17
12/9/2017,0,25400,16:00,27928,28/9/2017,27553.5,12,0,11,12
12/9/2017,0,26800,16:00,27928,28/9/2017,27553.5,12,0,52,54
12/9/2017,0,27600,16:00,27928,28/9/2017,27553.5,12,1,505,512
12/9/2017,0,29800,16:00,27928,28/9/2017,27553.5,12,1,7,9
12/9/2017,0,27200,16:00,27928,28/9/2017,27553.5,12,0,95,96
12/9/2017,0,25000,16:00,27928,28/9/2017,27553.5,12,0,8,10
12/9/2017,0,28200,16:00,27928,28/9/2017,27553.5,12,0,454,459
12/9/2017,0,26000,16:00,27928,28/9/2017,27553.5,12,0,19,20
12/9/2017,0,24600,16:00,27928,28/9/2017,27553.5,12,0,6,7
12/9/2017,0,24400,16:00,27928,28/9/2017,27553.5,12,0,5,6
12/9/2017,0,24800,16:00,27928,28/9/2017,27553.5,12,0,6,8
12/9/2017,0,28000,16:00,27928,28/9/2017,27553.5,12,0,339,342
12/9/2017,0,28400,16:00,27928,28/9/2017,27553.5,12,0,581,613
12/9/2017,0,26200,16:00,27928,28/9/2017,27553.5,12,0,24,25
12/9/2017,0,25600,16:00,27928,28/9/2017,27553.5,12,0,13,14
12/9/2017,1,31000,16:00,27909.5,30/10/2017,28443,31,1,13,16
12/9/2017,1,31200,16:00,27909.5,30/10/2017,28443,31,1,10,13
12/9/2017,1,31800,16:00,27909.5,30/10/2017,28443,31,1,6,8
12/9/2017,1,31400,16:00,27909.5,30/10/2017,28443,31,1,8,11
12/9/2017,1,30800,16:00,27909.5,30/10/2017,28443,31,1,16,19
12/9/2017,1,30400,16:00,27909.5,30/10/2017,28443,31,1,26,30
12/9/2017,1,30600,16:00,27909.5,30/10/2017,28443,31,1,20,25
12/9/2017,1,30200,16:00,27909.5,30/10/2017,28443,31,1,34,38
12/9/2017,1,30000,16:00,27909.5,30/10/2017,28443,31,1,45,47
12/9/2017,1,25400,16:00,27909.5,30/10/2017,28443,31,0,64,67
12/9/2017,1,29000,16:00,27909.5,30/10/2017,28443,31,1,155,158
12/9/2017,1,28800,16:00,27909.5,30/10/2017,28443,31,1,198,201
12/9/2017,1,28000,16:00,27909.5,30/10/2017,28443,31,0,582,591
12/9/2017,1,27800,16:00,27909.5,30/10/2017,28443,31,1,598,606
12/9/2017,1,28400,16:00,27909.5,30/10/2017,28443,31,0,791,831
12/9/2017,1,31600,16:00,27909.5,30/10/2017,28443,31,1,7,9
12/9/2017,1,27800,16:00,27909.5,30/10/2017,28443,31,0,490,497
12/9/2017,1,28600,16:00,27909.5,30/10/2017,28443,31,0,925,965
12/9/2017,1,27600,16:00,27909.5,30/10/2017,28443,31,0,412,418
12/9/2017,1,28600,16:00,27909.5,30/10/2017,28443,31,1,252,255
12/9/2017,1,27200,16:00,27909.5,30/10/2017,28443,31,1,976,1016
12/9/2017,1,27200,16:00,27909.5,30/10/2017,28443,31,0,288,291
12/9/2017,1,27600,16:00,27909.5,30/10/2017,28443,31,1,717,729
12/9/2017,1,28200,16:00,27909.5,30/10/2017,28443,31,0,687,695
12/9/2017,1,28200,16:00,27909.5,30/10/2017,28443,31,1,398,403
12/9/2017,1,26800,16:00,27909.5,30/10/2017,28443,31,0,201,204
12/9/2017,1,28000,16:00,27909.5,30/10/2017,28443,31,1,493,497
12/9/2017,1,27000,16:00,27909.5,30/10/2017,28443,31,0,241,244
12/9/2017,1,26400,16:00,27909.5,30/10/2017,28443,31,0,143,146
12/9/2017,1,26600,16:00,27909.5,30/10/2017,28443,31,0,169,173
12/9/2017,1,25800,16:00,27909.5,30/10/2017,28443,31,0,87,91
12/9/2017,1,26000,16:00,27909.5,30/10/2017,28443,31,0,103,105
12/9/2017,1,29600,16:00,27909.5,30/10/2017,28443,31,1,72,76
12/9/2017,1,29800,16:00,27909.5,30/10/2017,28443,31,1,57,59
12/9/2017,1,29200,16:00,27909.5,30/10/2017,28443,31,1,119,124
12/9/2017,1,25600,16:00,27909.5,30/10/2017,28443,31,0,76,77
12/9/2017,1,25000,16:00,27909.5,30/10/2017,28443,31,0,48,52
12/9/2017,1,24800,16:00,27909.5,30/10/2017,28443,31,0,42,45
12/9/2017,1,24400,16:00,27909.5,30/10/2017,28443,31,0,32,35
12/9/2017,1,23400,16:00,27909.5,30/10/2017,28443,31,0,17,19
12/9/2017,1,23600,16:00,27909.5,30/10/2017,28443,31,0,19,22
12/9/2017,1,23800,16:00,27909.5,30/10/2017,28443,31,0,21,24
12/9/2017,1,22200,16:00,27909.5,30/10/2017,28443,31,0,9,10
12/9/2017,1,29400,16:00,27909.5,30/10/2017,28443,31,1,92,97
12/9/2017,1,23200,16:00,27909.5,30/10/2017,28443,31,0,16,17
12/9/2017,1,22800,16:00,27909.5,30/10/2017,28443,31,0,13,14
12/9/2017,1,24600,16:00,27909.5,30/10/2017,28443,31,0,37,39
12/9/2017,1,23000,16:00,27909.5,30/10/2017,28443,31,0,14,15
12/9/2017,1,22600,16:00,27909.5,30/10/2017,28443,31,0,11,13
12/9/2017,1,22400,16:00,27909.5,30/10/2017,28443,31,0,10,11
12/9/2017,1,25200,16:00,27909.5,30/10/2017,28443,31,0,57,59
12/9/2017,1,22000,16:00,27909.5,30/10/2017,28443,31,0,8,11
12/9/2017,1,24200,16:00,27909.5,30/10/2017,28443,31,0,28,30
12/9/2017,1,27400,16:00,27909.5,30/10/2017,28443,31,1,833,873
12/9/2017,1,24000,16:00,27909.5,30/10/2017,28443,31,0,25,27
12/9/2017,1,28400,16:00,27909.5,30/10/2017,28443,31,1,319,322
12/9/2017,1,26200,16:00,27909.5,30/10/2017,28443,31,0,121,124
12/9/2017,1,27400,16:00,27909.5,30/10/2017,28443,31,0,345,348
12/9/2017,1,21800,16:00,27909.5,30/10/2017,28443,31,0,7,9
13/9/2017,0,29600,16:00,27850,28/9/2017,27553.5,11,1,6,8
13/9/2017,0,27400,16:00,27850,28/9/2017,27553.5,11,1,571,601
13/9/2017,0,29400,16:00,27850,28/9/2017,27553.5,11,1,10,11
13/9/2017,0,28600,16:00,27850,28/9/2017,27553.5,11,1,54,56
13/9/2017,0,28800,16:00,27850,28/9/2017,27553.5,11,1,35,36
13/9/2017,0,29200,16:00,27850,28/9/2017,27553.5,11,1,15,16
13/9/2017,0,28200,16:00,27850,28/9/2017,27553.5,11,1,136,138
13/9/2017,0,28000,16:00,27850,28/9/2017,27553.5,11,1,210,212
13/9/2017,0,27600,16:00,27850,28/9/2017,27553.5,11,1,435,439
13/9/2017,0,26600,16:00,27850,28/9/2017,27553.5,11,0,40,42
13/9/2017,0,27800,16:00,27850,28/9/2017,27553.5,11,0,260,262
13/9/2017,0,26200,16:00,27850,28/9/2017,27553.5,11,0,26,27
13/9/2017,0,27800,16:00,27850,28/9/2017,27553.5,11,1,310,314
13/9/2017,0,28000,16:00,27850,28/9/2017,27553.5,11,0,358,362
13/9/2017,0,27000,16:00,27850,28/9/2017,27553.5,11,0,71,72
13/9/2017,0,26000,16:00,27850,28/9/2017,27553.5,11,0,21,22
13/9/2017,0,28400,16:00,27850,28/9/2017,27553.5,11,0,618,658
13/9/2017,0,28200,16:00,27850,28/9/2017,27553.5,11,0,485,488
13/9/2017,0,25400,16:00,27850,28/9/2017,27553.5,11,0,13,14
13/9/2017,0,27200,16:00,27850,28/9/2017,27553.5,11,0,97,98
13/9/2017,0,24000,16:00,27850,28/9/2017,27553.5,11,0,5,6
13/9/2017,0,27400,16:00,27850,28/9/2017,27553.5,11,0,134,136
13/9/2017,0,25200,16:00,27850,28/9/2017,27553.5,11,0,11,12
13/9/2017,0,24400,16:00,27850,28/9/2017,27553.5,11,0,6,8
13/9/2017,0,29000,16:00,27850,28/9/2017,27553.5,11,1,23,24
13/9/2017,0,27600,16:00,27850,28/9/2017,27553.5,11,0,187,188
13/9/2017,0,24800,16:00,27850,28/9/2017,27553.5,11,0,8,10
13/9/2017,0,24200,16:00,27850,28/9/2017,27553.5,11,0,5,7
13/9/2017,0,28400,16:00,27850,28/9/2017,27553.5,11,1,86,88
13/9/2017,0,25600,16:00,27850,28/9/2017,27553.5,11,0,15,16
13/9/2017,0,25000,16:00,27850,28/9/2017,27553.5,11,0,10,11
13/9/2017,0,25800,16:00,27850,28/9/2017,27553.5,11,0,18,19
13/9/2017,0,26800,16:00,27850,28/9/2017,27553.5,11,0,53,54
13/9/2017,0,24600,16:00,27850,28/9/2017,27553.5,11,0,7,8
13/9/2017,0,26400,16:00,27850,28/9/2017,27553.5,11,0,32,33
13/9/2017,1,30800,16:00,27829.5,30/10/2017,28443,30,1,13,15
13/9/2017,1,31600,16:00,27829.5,30/10/2017,28443,30,1,6,7
13/9/2017,1,31800,16:00,27829.5,30/10/2017,28443,30,1,5,6
13/9/2017,1,31400,16:00,27829.5,30/10/2017,28443,30,1,7,9
13/9/2017,1,31200,16:00,27829.5,30/10/2017,28443,30,1,8,11
13/9/2017,1,31000,16:00,27829.5,30/10/2017,28443,30,1,10,12
13/9/2017,1,30600,16:00,27829.5,30/10/2017,28443,30,1,17,19
13/9/2017,1,30400,16:00,27829.5,30/10/2017,28443,30,1,21,24
13/9/2017,1,30200,16:00,27829.5,30/10/2017,28443,30,1,26,30
13/9/2017,1,30000,16:00,27829.5,30/10/2017,28443,30,1,34,38
13/9/2017,1,29800,16:00,27829.5,30/10/2017,28443,30,1,46,48
13/9/2017,1,29600,16:00,27829.5,30/10/2017,28443,30,1,59,61
13/9/2017,1,29400,16:00,27829.5,30/10/2017,28443,30,1,76,79
13/9/2017,1,29000,16:00,27829.5,30/10/2017,28443,30,1,128,132
13/9/2017,1,28800,16:00,27829.5,30/10/2017,28443,30,1,166,170
13/9/2017,1,28600,16:00,27829.5,30/10/2017,28443,30,1,216,220
13/9/2017,1,28400,16:00,27829.5,30/10/2017,28443,30,1,277,281
13/9/2017,1,28200,16:00,27829.5,30/10/2017,28443,30,1,352,357
13/9/2017,1,28000,16:00,27829.5,30/10/2017,28443,30,0,610,619
13/9/2017,1,27800,16:00,27829.5,30/10/2017,28443,30,1,544,551
13/9/2017,1,27800,16:00,27829.5,30/10/2017,28443,30,0,515,520
13/9/2017,1,27600,16:00,27829.5,30/10/2017,28443,30,0,433,439
13/9/2017,1,27400,16:00,27829.5,30/10/2017,28443,30,1,777,817
13/9/2017,1,27400,16:00,27829.5,30/10/2017,28443,30,0,362,367
13/9/2017,1,27200,16:00,27829.5,30/10/2017,28443,30,1,917,957
13/9/2017,1,28000,16:00,27829.5,30/10/2017,28443,30,1,441,447
13/9/2017,1,27200,16:00,27829.5,30/10/2017,28443,30,0,304,307
13/9/2017,1,27600,16:00,27829.5,30/10/2017,28443,30,1,659,668
13/9/2017,1,27000,16:00,27829.5,30/10/2017,28443,30,0,254,258
13/9/2017,1,26800,16:00,27829.5,30/10/2017,28443,30,0,214,216
13/9/2017,1,26600,16:00,27829.5,30/10/2017,28443,30,0,179,183
13/9/2017,1,26400,16:00,27829.5,30/10/2017,28443,30,0,151,155
13/9/2017,1,28200,16:00,27829.5,30/10/2017,28443,30,0,720,731
13/9/2017,1,26200,16:00,27829.5,30/10/2017,28443,30,0,128,132
13/9/2017,1,26000,16:00,27829.5,30/10/2017,28443,30,0,110,112
13/9/2017,1,29200,16:00,27829.5,30/10/2017,28443,30,1,99,102
13/9/2017,1,28600,16:00,27829.5,30/10/2017,28443,30,0,968,1008
13/9/2017,1,25800,16:00,27829.5,30/10/2017,28443,30,0,93,96
13/9/2017,1,28400,16:00,27829.5,30/10/2017,28443,30,0,829,869
13/9/2017,1,25600,16:00,27829.5,30/10/2017,28443,30,0,78,82
13/9/2017,1,25400,16:00,27829.5,30/10/2017,28443,30,0,67,71
13/9/2017,1,25200,16:00,27829.5,30/10/2017,28443,30,0,58,61
13/9/2017,1,25000,16:00,27829.5,30/10/2017,28443,30,0,51,54
13/9/2017,1,24800,16:00,27829.5,30/10/2017,28443,30,0,43,46
13/9/2017,1,24600,16:00,27829.5,30/10/2017,28443,30,0,37,40
13/9/2017,1,23800,16:00,27829.5,30/10/2017,28443,30,0,21,24
13/9/2017,1,23400,16:00,27829.5,30/10/2017,28443,30,0,17,18
13/9/2017,1,21800,16:00,27829.5,30/10/2017,28443,30,0,7,9
13/9/2017,1,22800,16:00,27829.5,30/10/2017,28443,30,0,12,13
13/9/2017,1,22600,16:00,27829.5,30/10/2017,28443,30,0,11,13
13/9/2017,1,22200,16:00,27829.5,30/10/2017,28443,30,0,8,10
13/9/2017,1,23000,16:00,27829.5,30/10/2017,28443,30,0,13,15
13/9/2017,1,22400,16:00,27829.5,30/10/2017,28443,30,0,9,11
13/9/2017,1,21600,16:00,27829.5,30/10/2017,28443,30,0,6,8
13/9/2017,1,21400,16:00,27829.5,30/10/2017,28443,30,0,5,7
13/9/2017,1,23600,16:00,27829.5,30/10/2017,28443,30,0,19,20
13/9/2017,1,21000,16:00,27829.5,30/10/2017,28443,30,0,5,7
13/9/2017,1,23200,16:00,27829.5,30/10/2017,28443,30,0,15,16
13/9/2017,1,24400,16:00,27829.5,30/10/2017,28443,30,0,33,35
13/9/2017,1,24200,16:00,27829.5,30/10/2017,28443,30,0,28,30
13/9/2017,1,24000,16:00,27829.5,30/10/2017,28443,30,0,25,28
14/9/2017,0,29000,16:00,27793.5,28/9/2017,27553.5,10,1,15,16
14/9/2017,0,28400,16:00,27793.5,28/9/2017,27553.5,10,0,650,690
14/9/2017,0,27600,16:00,27793.5,28/9/2017,27553.5,10,1,380,382
14/9/2017,0,28200,16:00,27793.5,28/9/2017,27553.5,10,1,103,104
14/9/2017,0,28000,16:00,27793.5,28/9/2017,27553.5,10,0,371,377
14/9/2017,0,29400,16:00,27793.5,28/9/2017,27553.5,10,1,6,7
14/9/2017,0,28800,16:00,27793.5,28/9/2017,27553.5,10,1,23,24
14/9/2017,0,27600,16:00,27793.5,28/9/2017,27553.5,10,0,187,188
14/9/2017,0,27800,16:00,27793.5,28/9/2017,27553.5,10,1,259,261
14/9/2017,0,27800,16:00,27793.5,28/9/2017,27553.5,10,0,265,268
14/9/2017,0,28600,16:00,27793.5,28/9/2017,27553.5,10,1,38,39
14/9/2017,0,28000,16:00,27793.5,28/9/2017,27553.5,10,1,166,169
14/9/2017,0,28400,16:00,27793.5,28/9/2017,27553.5,10,1,61,63
14/9/2017,0,27200,16:00,27793.5,28/9/2017,27553.5,10,1,666,706
14/9/2017,0,27200,16:00,27793.5,28/9/2017,27553.5,10,0,93,95
14/9/2017,0,26400,16:00,27793.5,28/9/2017,27553.5,10,0,28,29
14/9/2017,0,26800,16:00,27793.5,28/9/2017,27553.5,10,0,49,50
14/9/2017,0,27400,16:00,27793.5,28/9/2017,27553.5,10,0,131,133
14/9/2017,0,28600,16:00,27793.5,28/9/2017,27553.5,10,0,828,868
14/9/2017,0,25400,16:00,27793.5,28/9/2017,27553.5,10,0,11,12
14/9/2017,0,29200,16:00,27793.5,28/9/2017,27553.5,10,1,9,10
14/9/2017,0,26000,16:00,27793.5,28/9/2017,27553.5,10,0,18,19
14/9/2017,0,25600,16:00,27793.5,28/9/2017,27553.5,10,0,12,13
14/9/2017,0,28200,16:00,27793.5,28/9/2017,27553.5,10,0,501,526
14/9/2017,0,27400,16:00,27793.5,28/9/2017,27553.5,10,1,523,529
14/9/2017,0,25000,16:00,27793.5,28/9/2017,27553.5,10,0,9,10
14/9/2017,0,25800,16:00,27793.5,28/9/2017,27553.5,10,0,15,16
14/9/2017,0,24200,16:00,27793.5,28/9/2017,27553.5,10,0,6,7
14/9/2017,0,24600,16:00,27793.5,28/9/2017,27553.5,10,0,7,8
14/9/2017,0,26200,16:00,27793.5,28/9/2017,27553.5,10,0,22,23
14/9/2017,0,27000,16:00,27793.5,28/9/2017,27553.5,10,0,67,68
14/9/2017,0,25200,16:00,27793.5,28/9/2017,27553.5,10,0,9,11
14/9/2017,0,24800,16:00,27793.5,28/9/2017,27553.5,10,0,8,9
14/9/2017,0,24000,16:00,27793.5,28/9/2017,27553.5,10,0,5,6
14/9/2017,0,24400,16:00,27793.5,28/9/2017,27553.5,10,0,6,7
14/9/2017,1,30800,16:00,27773.5,30/10/2017,28443,29,1,10,12
14/9/2017,1,31200,16:00,27773.5,30/10/2017,28443,29,1,6,8
14/9/2017,1,31400,16:00,27773.5,30/10/2017,28443,29,1,5,7
14/9/2017,1,31000,16:00,27773.5,30/10/2017,28443,29,1,8,10
14/9/2017,1,30600,16:00,27773.5,30/10/2017,28443,29,1,13,14
14/9/2017,1,30400,16:00,27773.5,30/10/2017,28443,29,1,17,18
14/9/2017,1,30200,16:00,27773.5,30/10/2017,28443,29,1,22,24
14/9/2017,1,30000,16:00,27773.5,30/10/2017,28443,29,1,28,30
14/9/2017,1,29800,16:00,27773.5,30/10/2017,28443,29,1,36,38
14/9/2017,1,29600,16:00,27773.5,30/10/2017,28443,29,1,47,49
14/9/2017,1,29400,16:00,27773.5,30/10/2017,28443,29,1,62,64
14/9/2017,1,29000,16:00,27773.5,30/10/2017,28443,29,1,108,111
14/9/2017,1,28800,16:00,27773.5,30/10/2017,28443,29,1,143,146
14/9/2017,1,28600,16:00,27773.5,30/10/2017,28443,29,1,188,192
14/9/2017,1,28600,16:00,27773.5,30/10/2017,28443,29,0,1002,1040
14/9/2017,1,28400,16:00,27773.5,30/10/2017,28443,29,1,245,249
14/9/2017,1,28200,16:00,27773.5,30/10/2017,28443,29,1,315,320
14/9/2017,1,27800,16:00,27773.5,30/10/2017,28443,29,1,499,507
14/9/2017,1,27800,16:00,27773.5,30/10/2017,28443,29,0,529,535
14/9/2017,1,27600,16:00,27773.5,30/10/2017,28443,29,0,444,450
14/9/2017,1,27400,16:00,27773.5,30/10/2017,28443,29,1,739,748
14/9/2017,1,27400,16:00,27773.5,30/10/2017,28443,29,0,371,376
14/9/2017,1,27000,16:00,27773.5,30/10/2017,28443,29,1,1014,1047
14/9/2017,1,26800,16:00,27773.5,30/10/2017,28443,29,0,216,221
14/9/2017,1,26600,16:00,27773.5,30/10/2017,28443,29,0,183,185
14/9/2017,1,27000,16:00,27773.5,30/10/2017,28443,29,0,260,262
14/9/2017,1,26400,16:00,27773.5,30/10/2017,28443,29,0,153,156
14/9/2017,1,26200,16:00,27773.5,30/10/2017,28443,29,0,130,132
14/9/2017,1,27200,16:00,27773.5,30/10/2017,28443,29,1,863,901
14/9/2017,1,26000,16:00,27773.5,30/10/2017,28443,29,0,110,113
14/9/2017,1,27200,16:00,27773.5,30/10/2017,28443,29,0,310,313
14/9/2017,1,25800,16:00,27773.5,30/10/2017,28443,29,0,94,96
14/9/2017,1,25600,16:00,27773.5,30/10/2017,28443,29,0,80,83
14/9/2017,1,25400,16:00,27773.5,30/10/2017,28443,29,0,69,71
14/9/2017,1,25200,16:00,27773.5,30/10/2017,28443,29,0,59,62
14/9/2017,1,27600,16:00,27773.5,30/10/2017,28443,29,1,613,621
14/9/2017,1,25000,16:00,27773.5,30/10/2017,28443,29,0,52,54
14/9/2017,1,24800,16:00,27773.5,30/10/2017,28443,29,0,45,46
14/9/2017,1,29200,16:00,27773.5,30/10/2017,28443,29,1,82,85
14/9/2017,1,24600,16:00,27773.5,30/10/2017,28443,29,0,38,40
14/9/2017,1,28400,16:00,27773.5,30/10/2017,28443,29,0,858,896
14/9/2017,1,24400,16:00,27773.5,30/10/2017,28443,29,0,33,35
14/9/2017,1,28200,16:00,27773.5,30/10/2017,28443,29,0,729,767
14/9/2017,1,24200,16:00,27773.5,30/10/2017,28443,29,0,29,31
14/9/2017,1,24000,16:00,27773.5,30/10/2017,28443,29,0,25,27
14/9/2017,1,23800,16:00,27773.5,30/10/2017,28443,29,0,22,24
14/9/2017,1,23600,16:00,27773.5,30/10/2017,28443,29,0,19,21
14/9/2017,1,23400,16:00,27773.5,30/10/2017,28443,29,0,17,19
14/9/2017,1,23200,16:00,27773.5,30/10/2017,28443,29,0,15,17
14/9/2017,1,22400,16:00,27773.5,30/10/2017,28443,29,0,10,11
14/9/2017,1,21800,16:00,27773.5,30/10/2017,28443,29,0,7,8
14/9/2017,1,21600,16:00,27773.5,30/10/2017,28443,29,0,6,8
14/9/2017,1,21000,16:00,27773.5,30/10/2017,28443,29,0,5,6
14/9/2017,1,21200,16:00,27773.5,30/10/2017,28443,29,0,5,6
14/9/2017,1,21400,16:00,27773.5,30/10/2017,28443,29,0,5,7
14/9/2017,1,22000,16:00,27773.5,30/10/2017,28443,29,0,8,9
14/9/2017,1,22200,16:00,27773.5,30/10/2017,28443,29,0,9,10
14/9/2017,1,28000,16:00,27773.5,30/10/2017,28443,29,1,400,404
14/9/2017,1,22600,16:00,27773.5,30/10/2017,28443,29,0,11,12
14/9/2017,1,23000,16:00,27773.5,30/10/2017,28443,29,0,13,15
14/9/2017,1,22800,16:00,27773.5,30/10/2017,28443,29,0,12,13
14/9/2017,1,28000,16:00,27773.5,30/10/2017,28443,29,0,627,637
15/9/2017,0,28600,16:00,27751,28/9/2017,27553.5,9,1,31,32
15/9/2017,0,28400,16:00,27751,28/9/2017,27553.5,9,1,53,54
15/9/2017,0,29200,16:00,27751,28/9/2017,27553.5,9,1,8,9
15/9/2017,0,29000,16:00,27751,28/9/2017,27553.5,9,1,12,14
15/9/2017,0,28800,16:00,27751,28/9/2017,27553.5,9,1,19,21
15/9/2017,0,27600,16:00,27751,28/9/2017,27553.5,9,1,352,356
15/9/2017,0,27000,16:00,27751,28/9/2017,27553.5,9,0,73,74
15/9/2017,0,29400,16:00,27751,28/9/2017,27553.5,9,1,5,7
15/9/2017,0,27800,16:00,27751,28/9/2017,27553.5,9,0,285,288
15/9/2017,0,27200,16:00,27751,28/9/2017,27553.5,9,0,102,103
15/9/2017,0,27600,16:00,27751,28/9/2017,27553.5,9,0,202,203
15/9/2017,0,26800,16:00,27751,28/9/2017,27553.5,9,0,54,55
15/9/2017,0,27400,16:00,27751,28/9/2017,27553.5,9,1,492,497
15/9/2017,0,25200,16:00,27751,28/9/2017,27553.5,9,0,11,12
15/9/2017,0,27200,16:00,27751,28/9/2017,27553.5,9,1,650,656
15/9/2017,0,28200,16:00,27751,28/9/2017,27553.5,9,1,89,90
15/9/2017,0,26600,16:00,27751,28/9/2017,27553.5,9,0,40,42
15/9/2017,0,26200,16:00,27751,28/9/2017,27553.5,9,0,25,26
15/9/2017,0,27800,16:00,27751,28/9/2017,27553.5,9,1,237,238
15/9/2017,0,26400,16:00,27751,28/9/2017,27553.5,9,0,31,32
15/9/2017,0,28200,16:00,27751,28/9/2017,27553.5,9,0,524,556
15/9/2017,0,26000,16:00,27751,28/9/2017,27553.5,9,0,21,22
15/9/2017,0,28400,16:00,27751,28/9/2017,27553.5,9,0,683,723
15/9/2017,0,25400,16:00,27751,28/9/2017,27553.5,9,0,13,14
15/9/2017,0,25000,16:00,27751,28/9/2017,27553.5,9,0,10,11
15/9/2017,0,24800,16:00,27751,28/9/2017,27553.5,9,0,9,10
15/9/2017,0,25800,16:00,27751,28/9/2017,27553.5,9,0,17,19
15/9/2017,0,27400,16:00,27751,28/9/2017,27553.5,9,0,143,144
15/9/2017,0,28000,16:00,27751,28/9/2017,27553.5,9,0,391,410
15/9/2017,0,24600,16:00,27751,28/9/2017,27553.5,9,0,7,9
15/9/2017,0,24000,16:00,27751,28/9/2017,27553.5,9,0,5,7
15/9/2017,0,25600,16:00,27751,28/9/2017,27553.5,9,0,15,16
15/9/2017,0,23800,16:00,27751,28/9/2017,27553.5,9,0,5,6
15/9/2017,0,28000,16:00,27751,28/9/2017,27553.5,9,1,149,150
15/9/2017,0,24200,16:00,27751,28/9/2017,27553.5,9,0,6,8
15/9/2017,1,31000,16:00,27732,30/10/2017,28443,28,1,7,9
15/9/2017,1,30800,16:00,27732,30/10/2017,28443,28,1,9,11
15/9/2017,1,30600,16:00,27732,30/10/2017,28443,28,1,11,14
15/9/2017,1,30400,16:00,27732,30/10/2017,28443,28,1,15,16
15/9/2017,1,30000,16:00,27732,30/10/2017,28443,28,1,25,27
15/9/2017,1,29800,16:00,27732,30/10/2017,28443,28,1,34,35
15/9/2017,1,29600,16:00,27732,30/10/2017,28443,28,1,44,46
15/9/2017,1,29400,16:00,27732,30/10/2017,28443,28,1,59,60
15/9/2017,1,28800,16:00,27732,30/10/2017,28443,28,1,135,139
15/9/2017,1,29000,16:00,27732,30/10/2017,28443,28,1,103,105
15/9/2017,1,28400,16:00,27732,30/10/2017,28443,28,0,883,923
15/9/2017,1,28200,16:00,27732,30/10/2017,28443,28,1,303,307
15/9/2017,1,28000,16:00,27732,30/10/2017,28443,28,1,387,391
15/9/2017,1,27800,16:00,27732,30/10/2017,28443,28,1,483,490
15/9/2017,1,27800,16:00,27732,30/10/2017,28443,28,0,552,558
15/9/2017,1,27400,16:00,27732,30/10/2017,28443,28,1,717,728
15/9/2017,1,27400,16:00,27732,30/10/2017,28443,28,0,389,394
15/9/2017,1,27600,16:00,27732,30/10/2017,28443,28,1,592,602
