,game_date,home_team,Stadium,week,away_team,weekday,time,pts_win,pts_loss,yds_win,turnovers_win,yds_loss,turnovers_loss,home_team_city,away_team_city,total_attendance,home_attendance,away_attendance,weekly_attendance,wins,loss,points_for,points_against,points_differential,margin_of_victory,strength_of_schedule,simple_rating,offensive_ranking,defensive_ranking,playoffs,superbowl_winner,Capacity,Turf,Temperature,EstimatedCondition
1270,22/11/2001,11,9,11,12,5,12:36:00,29,27,339,2,360,2,11,12,1093748,601815,491933,77730,2,14,270,424,-154,-9.6,2.4,-7.2,-2,-5.2,1,1,65000,2,48.02,2
1271,20/10/2002,11,9,7,6,4,13:03:00,23,20,362,1,224,3,11,6,994267,489742,504525,60421,3,13,306,451,-145,-9.1,-0.1,-9.2,-2.5,-6.7,1,1,65000,2,48.02,2
1272,15/10/2006,11,9,6,4,4,13:03:00,20,17,397,1,242,3,11,4,1021303,487116,534187,60704,3,13,305,398,-93,-5.8,-0.5,-6.4,-1.8,-4.6,1,1,65000,2,48.02,2
1273,20/11/2011,11,9,11,5,4,13:02:00,49,35,495,3,409,4,11,5,1041580,509940,531640,63633,10,6,474,387,87,5.4,0.6,6.1,6.9,-0.8,2,1,65000,2,48.02,2
1274,5/10/2003,4,12,5,7,4,13:02:00,22,16,257,0,279,2,4,7,1152118,584122,567996,72615,6,10,243,279,-36,-2.3,1.3,-1,-5,4,1,1,71608,2,48.02,2
1275,9/10/2005,4,12,5,19,4,13:02:00,20,14,236,1,323,5,4,18,1090208,575248,514960,72160,5,11,271,367,-96,-6,0.2,-5.8,-4,-1.8,1,1,71608,2,48.02,2
1276,5/11/2006,4,12,9,12,4,13:02:00,24,10,184,0,427,4,4,12,1081107,541169,539938,72205,7,9,300,311,-11,-0.7,2.9,2.2,-0.2,2.4,1,1,71608,2,48.02,2
1277,1/11/2009,4,12,8,13,4,13:02:00,31,10,439,3,204,2,4,13,1080744,542465,538279,69790,6,10,258,326,-68,-4.3,2.4,-1.8,-4.5,2.7,1,1,71608,2,48.02,2
1278,29/11/2009,4,12,12,19,4,13:02:00,31,14,336,1,325,4,4,18,1080744,542465,538279,70155,6,10,258,326,-68,-4.3,2.4,-1.8,-4.5,2.7,1,1,71608,2,48.02,2
1279,3/10/2010,4,12,4,24,4,13:02:00,38,14,444,0,223,2,4,22,1034650,493112,541538,69262,4,12,283,425,-142,-8.9,4.3,-4.6,-1.5,-3.1,1,1,71608,2,48.02,2
1280,1/11/2009,12,13,8,20,4,16:15:00,38,26,355,2,351,0,12,19,1067183,565666,501517,71213,11,5,461,297,164,10.3,-2.9,7.4,6.3,1.1,2,1,81441,3,48.02,2
1281,19/10/2014,12,13,7,5,4,13:02:00,38,17,363,0,331,1,12,5,1148560,625114,523446,78106,12,4,486,348,138,8.6,-0.3,8.3,7.9,0.4,2,1,81441,3,48.02,2
1282,30/9/2018,12,13,4,4,4,13:00:00,22,0,423,2,145,3,12,4,1163842,622677,541165,78312,6,9,376,400,-24,-1.5,-1.2,-2.7,0,-2.7,1,1,81441,3,48.02,2
1283,27/12/2003,29,14,17,30,3,17:15:00,24,17,394,3,290,1,27,28,1050337,540644,509693,67840,7,9,384,337,47,2.9,0.1,3.1,3,0.1,1,1,68500,3,48.02,2
1284,9/12/2001,26,15,13,28,4,13:03:00,24,14,273,1,393,4,24,26,1061162,527193,533969,65438,11,5,343,208,135,8.4,-0.7,7.7,0.9,6.8,2,1,67594,3,48.02,2
1285,28/10/2002,26,15,8,23,2,21:08:00,17,3,422,0,348,1,24,22,1066147,523535,542612,65791,12,4,415,241,174,10.9,-2.6,8.3,4.5,3.8,2,1,67594,3,48.02,2
1286,19/11/2006,26,15,11,33,4,13:01:00,31,13,293,1,390,3,24,31,1109173,553794,555379,69232,10,6,398,328,70,4.4,-1,3.4,3.2,0.2,2,1,67594,3,48.02,2
1287,28/11/2016,26,15,12,12,2,20:30:00,27,13,387,0,292,1,24,12,1125298,556768,568530,69596,7,9,367,331,36,2.3,1.6,3.8,1.3,2.5,1,1,67594,3,48.02,2
1288,12/11/2000,14,16,11,24,4,20:35:00,23,15,358,1,367,2,14,22,1008013,454319,553694,56657,10,6,429,326,103,6.4,1.5,7.9,7.1,0.8,2,1,67000,1,48.02,2
1289,11/11/2001,14,16,9,19,4,13:00:00,27,24,375,3,289,3,14,18,1006986,450746,556240,57127,6,10,413,486,-73,-4.6,0.8,-3.8,6.1,-9.8,1,1,67000,1,48.02,2
1290,25/11/2001,14,16,11,29,4,13:00:00,40,21,340,1,491,5,14,27,1006986,450746,556240,56393,6,10,413,486,-73,-4.6,0.8,-3.8,6.1,-9.8,1,1,67000,1,48.02,2
1291,7/10/2012,14,16,5,12,4,13:03:00,30,27,464,1,356,1,14,12,1062645,521518,541127,67020,11,5,357,387,-30,-1.9,-2.8,-4.7,-1.9,-2.8,2,1,67000,1,48.02,2
1292,1/12/2013,14,16,13,33,4,13:02:00,22,14,264,1,347,4,14,31,1054693,527606,527087,65502,11,5,391,336,55,3.4,0.6,4,1.7,2.3,2,1,67000,1,48.02,2
1293,28/10/2001,30,17,7,19,4,16:15:00,24,20,289,4,302,2,28,18,1034365,482818,551547,59108,9,7,301,324,-23,-1.4,-0.4,-1.9,-1.4,-0.4,1,1,68740,2,48.02,2
1294,16/12/2001,30,17,14,9,4,16:17:00,29,3,312,0,218,1,28,9,1034365,482818,551547,63366,9,7,301,324,-23,-1.4,-0.4,-1.9,-1.4,-0.4,1,1,68740,2,48.02,2
1295,13/11/2005,30,17,10,31,4,16:16:00,31,16,417,2,353,2,28,29,1067926,532954,534972,67192,13,3,452,271,181,11.3,-2.2,9.1,5.8,3.4,2,1,68740,2,48.02,5
1296,12/11/2007,30,17,10,29,2,20:41:00,24,0,380,2,173,2,28,27,1087363,545551,541812,68331,10,6,393,291,102,6.4,-4.6,1.8,0.8,0.9,2,1,68740,2,48.02,2
1297,23/12/2001,3,18,15,7,4,13:02:00,16,0,305,1,281,4,3,7,1064731,554991,509740,68987,10,6,303,265,38,2.4,0.8,3.2,-0.8,4,2,1,71008,1,48.02,2
1298,3/11/2019,3,18,9,21,4,20:20:00,37,20,372,2,342,2,3,20,1091363,565020,526343,71157,14,2,531,282,249,15.6,0.1,15.6,11,4.7,2,1,71008,1,48.02,2
1299,15/12/2002,2,19,15,30,4,13:03:00,30,24,464,3,373,3,2,28,1099147,550974,548173,69551,9,6,402,314,88,5.5,-0.4,5.1,3.5,1.5,2,1,71000,1,48.02,2
1300,14/12/2014,2,19,15,27,4,13:02:00,27,20,398,0,407,1,2,25,1121026,577047,543979,71161,6,10,381,417,-36,-2.3,-1.6,-3.8,0.6,-4.4,1,1,71000,1,48.02,2
1301,12/11/2017,2,19,10,9,4,16:25:00,27,7,336,1,233,2,2,9,1123058,575681,547377,73761,10,6,353,315,38,2.4,1.9,4.3,1.1,3.2,2,1,71000,1,48.02,2
1302,5/11/2006,23,20,9,13,4,13:02:00,14,10,285,1,251,1,22,13,1196814,628910,567904,78485,8,8,355,362,-7,-0.4,0.5,0.1,1.2,-1.1,2,1,82500,2,48.02,1
1303,2/11/2008,23,20,9,9,4,16:15:00,35,14,319,3,183,4,22,9,1179158,632554,546604,78826,12,4,427,294,133,8.3,0.1,8.4,5.5,2.8,2,1,82500,2,48.02,1
1304,16/11/2008,23,20,11,3,4,13:02:00,30,10,353,1,275,2,22,3,1179158,632554,546604,78849,12,4,427,294,133,8.3,0.1,8.4,5.5,2.8,2,1,82500,2,48.02,1
1305,28/12/2014,23,20,17,26,4,13:02:00,34,26,426,1,505,1,22,24,1195369,631738,563631,79150,6,10,380,400,-20,-1.3,-0.4,-1.7,0.8,-2.5,1,1,82500,2,48.02,2
1306,16/9/2018,24,20,2,19,4,13:00:00,20,12,257,2,362,3,22,18,1130823,623856,506967,77982,4,12,333,441,-108,-6.8,-1.1,-7.8,-2,-5.9,1,1,82500,2,48.02,2
1307,15/12/2019,23,20,15,19,4,13:00:00,36,20,412,3,384,1,22,18,1143109,597316,545793,72894,4,12,341,451,-110,-6.9,-1,-7.9,-1.8,-6.1,1,1,82500,2,48.02,2
1308,2/12/2001,7,23,12,32,4,13:02:00,16,13,264,1,201,2,7,30,988273,454938,533335,52135,6,10,226,309,-83,-5.2,1.7,-3.5,-4.5,1,1,1,65515,1,48.02,2
1309,23/10/2005,7,23,7,27,4,13:02:00,27,13,304,2,302,2,7,25,1069357,526469,542888,66104,11,5,421,350,71,4.4,-0.6,3.8,6.5,-2.7,2,1,65515,1,48.02,2
1310,10/12/2006,7,23,14,25,4,13:03:00,27,10,439,4,223,2,7,23,1081250,527870,553380,65882,8,8,373,331,42,2.6,1.5,4.1,4,0,1,1,65515,1,48.02,2
1311,18/10/2009,7,23,6,13,4,13:02:00,28,17,472,2,296,3,7,13,1035068,512032,523036,64019,10,6,305,291,14,0.9,-0.2,0.7,-2.5,3.2,2,1,65515,1,48.02,2
1312,31/10/2004,6,27,8,29,4,20:36:00,23,13,254,3,162,2,6,27,1037347,495706,541641,62054,5,11,231,331,-100,-6.3,-2,-8.2,-8.5,0.3,1,1,61500,3,48.02,2
1313,28/10/2012,6,27,8,5,4,13:03:00,23,22,210,3,416,2,6,5,1056462,498633,557829,62254,10,6,375,277,98,6.1,0.8,6.9,1,6,1,1,61500,3,48.02,2
1314,11/11/2007,22,28,10,31,4,13:02:00,37,29,409,0,299,2,21,29,1093544,560036,533508,70003,7,9,379,388,-9,-0.6,-2,-2.5,1.9,-4.5,1,1,74295,2,48.02,6
1315,24/11/2008,22,28,12,12,2,20:40:00,51,29,416,1,343,3,21,12,1125938,573876,552062,70668,8,8,463,393,70,4.4,-0.3,4,6.8,-2.8,1,1,74295,2,48.02,4
1316,24/11/2014,22,28,12,3,2,20:30:00,34,27,449,1,525,1,21,3,1133987,584900,549087,73373,7,9,401,424,-23,-1.4,-1.5,-2.9,1.9,-4.8,1,1,74295,2,48.02,2
1317,16/10/2016,22,28,6,5,4,13:03:00,41,38,523,1,406,2,21,5,1141039,584876,556163,73138,7,9,469,454,15,0.9,0.6,1.5,6.8,-5.3,1,1,74295,2,48.02,2
1318,6/12/2015,31,29,13,1,4,13:00:00,27,3,524,0,212,1,29,1,957670,419220,538450,51115,7,9,280,330,-50,-3.1,3,-0.2,-3.8,3.6,1,1,67277,2,48.02,2
1319,5/10/2009,20,32,4,12,2,20:40:00,30,23,334,1,424,2,19,12,1034123,510203,523920,63846,12,4,470,312,158,9.9,-2.7,7.2,6.6,0.6,2,1,66200,1,48.02,2
1320,28/10/2018,20,32,8,22,4,20:20:00,30,20,270,1,423,2,19,21,1090834,534491,556343,66801,8,7,360,341,19,1.2,-0.6,0.6,-1.2,1.8,1,1,66200,1,48.02,2
1321,14/12/2008,25,2,15,21,4,16:15:00,49,26,487,1,334,1,23,20,1024023,462800,561223,62179,5,11,263,388,-125,-7.8,0.3,-7.5,-6.5,-1,1,1,65000,3,48.2,2
1322,9/12/2018,9,4,14,26,4,16:25:00,29,23,576,3,256,1,9,24,1303393,732958,570435,93127,10,6,339,324,15,0.9,0.2,1.1,-1.9,2.9,2,1,80000,2,48.2,2
1323,23/12/2018,9,4,16,32,4,13:00:00,27,20,232,0,383,2,9,30,1303393,732958,570435,92851,10,6,339,324,15,0.9,0.2,1.1,-1.9,2.9,2,1,80000,2,48.2,6
1324,22/12/2007,5,5,16,9,3,20:15:00,20,13,405,1,216,1,5,9,1126754,587221,539533,73860,7,9,267,347,-80,-5,-0.8,-5.8,-5.7,-0.1,1,1,74867,3,48.2,2
1325,12/12/2010,5,5,14,2,4,13:03:00,31,10,327,1,288,2,5,2,1084908,580965,503943,71235,2,14,196,408,-212,-13.3,0.1,-13.2,-9.1,-4.1,1,1,74867,3,48.2,2
1326,23/12/2012,5,5,16,25,4,13:04:00,17,6,271,2,189,1,5,23,1108455,586347,522108,73026,7,9,357,363,-6,-0.4,1.2,0.8,-0.5,1.3,1,1,74867,3,48.2,2
1327,21/12/2014,5,5,16,8,4,13:04:00,17,13,404,2,228,1,5,8,1123313,588861,534452,73810,7,8,339,374,-35,-2.2,-0.9,-3.1,-2.4,-0.7,2,1,74867,3,48.2,2
1328,13/11/2017,5,5,10,19,2,20:30:00,45,21,548,0,313,1,5,18,1133961,588942,545019,72790,11,5,363,327,36,2.3,2.1,4.3,1.7,2.7,2,1,74867,3,48.2,2
1329,17/12/2017,5,5,15,12,4,13:00:00,31,24,387,0,384,4,5,12,1133961,588942,545019,74447,11,5,363,327,36,2.3,2.1,4.3,1.7,2.7,2,1,74867,3,48.2,2
1330,23/12/2018,5,5,16,2,4,13:00:00,24,10,427,2,436,4,5,2,1102756,590182,512574,73722,7,9,376,382,-6,-0.4,1.3,0.9,0.1,0.8,1,1,74867,3,48.2,2
1331,30/10/2005,10,7,8,26,4,16:15:00,49,21,564,0,351,2,10,24,1167388,608790,558598,76530,13,3,395,258,137,8.6,2.2,10.8,5,5.8,2,1,76125,3,48.2,2
1332,9/11/2009,10,7,9,27,2,20:41:00,28,10,375,2,242,3,10,25,1139659,600928,538731,76716,8,8,326,324,2,0.1,0.2,0.3,-1,1.3,1,1,76125,3,48.2,2
1333,10/12/2006,34,8,14,26,4,13:03:00,21,19,263,1,415,2,32,24,1236415,701049,535366,84164,5,11,307,376,-69,-4.3,0.3,-4,-2.1,-2,1,1,79000,3,48.2,2
1334,4/11/2007,4,12,9,7,4,13:02:00,33,21,479,1,299,1,4,7,1140970,568437,572533,70745,7,9,252,354,-102,-6.4,2.3,-4.1,-5.6,1.5,1,1,71608,2,48.2,2
1335,14/11/2011,12,13,10,20,2,20:40:00,45,7,356,1,266,1,12,19,1123023,564097,558926,70519,15,1,560,359,201,12.6,-1.2,11.4,11.5,-0.1,2,1,81441,3,48.2,4
1336,11/12/2011,12,13,14,25,4,16:15:00,46,16,391,1,357,5,12,23,1123023,564097,558926,70524,15,1,560,359,201,12.6,-1.2,11.4,11.5,-0.1,2,1,81441,3,48.2,2
1337,19/12/2011,29,14,15,27,2,21:00:00,20,3,287,0,389,4,27,25,1065296,557856,507440,69732,13,3,380,229,151,9.4,-1.1,8.3,1.7,6.6,2,1,68500,3,48.2,2
1338,5/12/2004,14,16,13,33,4,13:02:00,51,24,567,3,340,2,14,31,1016831,456791,560040,57278,12,4,522,351,171,10.7,0.7,11.4,11.7,-0.3,2,1,67000,1,48.2,2
1339,26/12/2004,30,17,16,1,4,16:16:00,24,21,301,1,317,2,28,1,1040347,533436,506911,65825,9,7,371,373,-2,-0.1,-2.8,-2.9,0.4,-3.3,2,1,68740,2,48.2,2
1340,27/11/2011,30,17,12,34,4,16:07:00,23,17,416,2,250,1,28,32,1070956,531311,539645,66007,7,9,321,315,6,0.4,0.4,0.8,-0.5,1.3,1,1,68740,2,48.2,2
1341,24/10/2005,2,19,7,24,2,21:07:00,27,14,310,3,231,4,2,22,1104620,565106,539514,70995,8,8,351,341,10,0.6,-1.9,-1.2,1.1,-2.3,1,1,71000,1,48.2,2
1342,5/12/2004,24,20,13,13,4,13:03:00,29,7,360,1,230,2,22,13,1132803,623181,509622,77875,10,6,333,261,72,4.5,2.1,6.6,0.5,6,2,1,82500,2,48.2,2
1343,12/11/2006,23,20,10,6,4,20:21:00,38,20,352,3,249,3,22,6,1196814,628910,567904,78641,8,8,355,362,-7,-0.4,0.5,0.1,1.2,-1.1,2,1,82500,2,48.2,1
1344,13/11/2011,24,20,10,21,4,20:31:00,37,16,389,0,378,3,22,20,1187392,631888,555504,79088,8,8,377,363,14,0.9,0,0.9,1.2,-0.3,1,1,82500,2,48.2,2
1345,28/10/2001,6,27,7,29,4,13:03:00,37,31,364,3,350,2,6,27,1059454,535552,523902,66944,13,3,338,203,135,8.4,-0.5,7.9,0.9,7.1,2,1,61500,3,48.2,2
1346,11/11/2001,6,27,9,12,4,13:02:00,20,12,368,2,262,1,6,12,1059454,535552,523902,66944,13,3,338,203,135,8.4,-0.5,7.9,0.9,7.1,2,1,61500,3,48.2,2
1347,1/11/2009,6,27,8,8,4,13:00:00,30,6,369,1,191,5,6,8,1031114,498000,533114,62262,7,9,327,375,-48,-3,-0.9,-3.9,-1.9,-2,1,1,61500,3,48.2,2
1348,4/11/2007,20,32,9,28,4,13:05:00,35,17,528,2,229,2,19,26,1065131,506046,559085,63043,8,8,365,311,54,3.4,0.4,3.8,1.4,2.4,1,1,66200,1,48.2,2
1349,31/10/2010,24,20,8,12,4,13:03:00,9,0,237,0,360,3,22,12,1163375,628768,534607,78484,11,5,367,304,63,3.9,2.5,6.5,2.2,4.2,2,1,82500,2,48.56,2
1350,29/11/2010,1,31,12,29,2,20:40:00,27,6,386,1,203,2,1,27,1022730,502197,520533,62308,5,11,289,434,-145,-9.1,-3.6,-12.7,-5.6,-7.1,1,1,63400,3,48.56,2
1351,11/11/2007,34,8,10,26,4,13:03:00,33,25,379,2,361,2,32,24,1259463,704722,554741,90218,9,7,334,310,24,1.5,3,4.5,0.2,4.3,2,1,79000,3,48.74,2
1352,28/12/2002,25,2,17,16,3,17:15:00,24,0,354,1,176,1,23,16,1042142,485092,557050,62078,11,5,450,304,146,9.1,1.5,10.6,6.3,4.3,2,1,65000,3,48.92,2
1353,24/12/2015,25,2,16,28,5,20:26:00,23,20,281,1,343,1,23,26,970514,436397,534117,54400,7,9,359,399,-40,-2.5,2.3,-0.2,1.4,-1.6,1,1,65000,3,48.92,2
1354,20/10/2002,16,3,7,10,4,13:00:00,37,34,507,1,305,0,16,10,1166177,625503,540674,78446,8,8,467,399,68,4.3,1.9,6.1,8.4,-2.3,1,1,76416,3,48.92,2
1355,23/11/2008,16,3,12,4,4,13:00:00,54,31,444,0,462,5,16,4,1142228,592622,549606,73584,2,14,291,440,-149,-9.3,0.1,-9.2,-3.9,-5.3,1,1,76416,3,48.92,2
1356,16/12/2007,9,4,15,26,4,16:15:00,10,6,315,1,240,3,9,24,1087748,508278,579470,63777,13,3,455,325,130,8.1,1.3,9.5,7.8,1.7,2,1,80000,2,48.92,2
1357,11/12/2011,9,4,14,23,4,20:30:00,37,34,510,1,444,1,9,22,1258971,684096,574875,95952,8,8,369,347,22,1.4,0.3,1.6,0.7,0.9,1,1,80000,2,48.92,2
1358,25/11/2007,5,5,12,22,4,13:03:00,31,6,373,1,195,4,5,21,1126754,587221,539533,72032,7,9,267,347,-80,-5,-0.8,-5.8,-5.7,-0.1,1,1,74867,3,48.92,2
1359,29/10/2006,8,6,8,24,4,16:16:00,20,13,267,1,193,3,8,22,1112241,578672,533569,72507,4,12,238,356,-118,-7.4,1.5,-5.8,-4.5,-1.3,1,1,67895,3,48.92,2
1360,4/11/2007,8,6,9,30,4,16:06:00,33,30,428,1,423,2,8,28,1110086,584006,526080,72927,10,6,402,382,20,1.3,-2.3,-1.1,2.2,-3.3,1,1,67895,3,48.92,2
1361,10/11/2019,8,6,10,4,4,13:00:00,19,16,368,0,344,0,8,4,1075124,539448,535676,67431,6,10,335,393,-58,-3.6,1.7,-1.9,-0.4,-1.5,1,1,67895,3,48.92,2
1362,8/10/2001,11,9,4,31,2,21:07:00,35,0,378,1,334,3,11,29,1093748,601815,491933,77765,2,14,270,424,-154,-9.6,2.4,-7.2,-2,-5.2,1,1,65000,2,48.92,4
1363,22/11/2009,11,9,11,8,4,13:02:00,38,37,473,2,439,0,11,8,931681,395162,536519,43170,2,14,262,494,-232,-14.5,0.1,-14.4,-5.2,-9.2,1,1,65000,2,48.92,2
1364,23/12/2007,21,10,16,19,4,16:15:00,28,7,400,4,241,0,20,18,1109366,550048,559318,68756,16,0,589,274,315,19.7,0.4,20.1,15.9,4.2,2,1,65878,1,48.92,2
1365,31/10/2010,21,10,8,20,4,16:15:00,28,18,362,0,410,1,20,19,1088753,550048,538705,68756,14,2,518,313,205,12.8,2.6,15.4,12.6,2.8,2,1,65878,1,48.92,2
1366,26/11/2017,21,10,12,19,4,13:00:00,35,17,417,2,221,3,20,18,1099028,527024,572004,65878,13,3,458,296,162,10.1,-1.2,8.9,6.3,2.6,2,1,65878,1,48.92,2
1367,22/10/2006,4,12,7,21,4,13:02:00,28,6,265,0,255,4,4,20,1081107,541169,539938,72180,7,9,300,311,-11,-0.7,2.9,2.2,-0.2,2.4,1,1,71608,2,48.92,2
1368,17/12/2006,4,12,15,19,4,13:02:00,21,0,286,2,212,2,4,18,1081107,541169,539938,71011,7,9,300,311,-11,-0.7,2.9,2.2,-0.2,2.4,1,1,71608,2,48.92,4
1369,30/10/2016,4,12,8,21,4,13:02:00,41,25,357,0,376,0,4,20,1098702,548073,550629,70442,7,9,399,378,21,1.3,-1.6,-0.3,1.8,-2.2,1,1,71608,2,48.92,2
1370,6/11/2005,12,13,9,27,4,16:15:00,20,10,213,1,268,3,12,25,1099618,562419,537199,70607,4,12,298,344,-46,-2.9,-0.8,-3.7,-1.5,-2.2,1,1,81441,3,48.92,2
1371,11/11/2007,12,13,10,20,4,13:02:00,34,0,488,0,247,1,12,19,1120775,566443,554332,70945,13,3,435,291,144,9,0,9,5.7,3.3,2,1,81441,3,48.92,2
1372,4/11/2013,12,13,9,6,2,20:40:00,27,20,442,0,312,1,12,6,1191205,623577,567628,78122,8,7,417,428,-11,-0.7,-2.4,-3.1,0.5,-3.6,2,1,81441,3,48.92,2
1373,7/11/2010,26,15,9,14,4,16:16:00,26,24,402,0,338,2,24,14,1125926,553152,572774,69144,10,6,439,377,62,3.9,0.3,4.2,5.4,-1.2,2,1,67594,3,48.92,2
1374,22/11/2015,26,15,11,32,4,13:02:00,45,17,521,1,383,4,24,30,1154629,555868,598761,69596,7,9,377,430,-53,-3.3,-1.3,-4.6,-0.6,-4,1,1,67594,3,48.92,2
1375,26/11/2017,26,15,12,6,4,13:00:00,31,3,420,3,140,2,24,6,1117141,556768,560373,69596,13,3,457,295,162,10.1,-0.7,9.4,7,2.5,2,2,67594,3,48.92,2
1376,3/12/2018,26,15,13,34,2,20:15:00,28,13,436,1,235,1,24,32,1149737,557568,592169,69696,9,7,367,348,19,1.2,0.5,1.7,0,1.8,2,1,67594,3,48.92,2
1377,30/11/2003,14,16,13,21,4,13:00:00,38,34,282,3,370,2,14,20,993951,454138,539813,57102,12,4,447,336,111,6.9,0,7,8.2,-1.2,2,1,67000,1,48.92,2
1378,1/11/2009,14,16,8,29,4,13:03:00,18,14,410,0,295,2,14,27,1066479,532398,534081,66229,14,2,416,307,109,6.8,-0.9,5.9,4.4,1.5,2,1,67000,1,48.92,2
1379,19/10/2014,14,16,7,7,4,13:02:00,27,0,506,2,135,0,14,7,1101258,523004,578254,66539,11,5,458,369,89,5.6,-1.1,4.4,5.2,-0.8,2,1,67000,1,48.92,2
1380,15/10/2000,30,17,7,14,4,16:05:00,37,24,499,1,317,3,28,14,1029085,508367,520718,63593,6,10,320,405,-85,-5.3,1.6,-3.7,-1.4,-2.3,1,1,68740,2,48.92,2
1381,3/11/2002,30,17,9,34,4,16:15:00,14,3,259,1,324,2,28,32,984773,504621,480152,64325,7,9,355,369,-14,-0.9,-0.4,-1.3,0,-1.2,1,1,68740,2,48.92,2
1382,24/11/2002,30,17,12,16,4,16:05:00,39,32,534,0,552,1,28,16,984773,504621,480152,56250,7,9,355,369,-14,-0.9,-0.4,-1.3,0,-1.2,1,1,68740,2,48.92,2
1383,23/11/2008,30,17,12,34,4,16:16:00,20,17,386,1,228,2,28,32,1075115,543965,531150,67771,4,12,294,392,-98,-6.1,-1.5,-7.6,-4.9,-2.8,1,1,68740,2,48.92,2
1384,7/12/2008,30,17,14,21,4,16:06:00,24,21,344,0,339,1,28,20,1075115,543965,531150,68077,4,12,294,392,-98,-6.1,-1.5,-7.6,-4.9,-2.8,1,1,68740,2,48.92,2
1385,5/12/2010,30,17,13,5,4,16:16:00,31,14,371,2,283,1,28,5,1009483,535942,473541,66577,7,9,310,407,-97,-6.1,-3.4,-9.4,-3.9,-5.5,2,1,68740,2,48.92,2
1386,20/12/2015,30,17,15,8,4,16:06:00,30,13,423,0,230,1,28,8,1097931,552162,545769,69002,10,6,423,277,146,9.1,2.2,11.3,5.4,6,2,1,68740,2,48.92,2
1387,17/12/2017,30,17,15,18,4,16:05:00,42,7,352,1,149,2,28,17,1129943,551809,578134,69077,9,7,366,332,34,2.1,-0.2,1.9,0.7,1.2,1,1,68740,2,48.92,2
1388,2/12/2019,30,17,13,20,2,20:15:00,37,30,444,2,354,3,28,19,1101649,551927,549722,69080,11,5,405,398,7,0.4,2.3,2.7,2.9,-0.2,2,1,68740,2,48.92,2
1389,7/11/2010,3,18,9,19,4,13:02:00,26,10,402,0,289,3,3,18,1123436,569817,553619,71305,12,4,357,270,87,5.4,1,6.4,0.9,5.5,2,1,71008,1,48.92,2
1390,30/10/2011,3,18,8,1,4,13:02:00,30,27,405,2,207,1,3,1,1083902,569792,514110,71022,12,4,378,266,112,7,-0.9,6.1,2.6,3.5,2,1,71008,1,48.92,2
1391,23/12/2012,3,18,16,23,4,16:25:00,33,14,533,0,186,0,3,22,1109404,570229,539175,71470,10,6,398,344,54,3.4,-0.5,2.9,1.9,1,2,2,71008,1,48.92,2
1392,27/11/2016,3,18,12,7,4,13:00:00,19,14,311,1,325,2,3,7,1134133,568823,565310,70903,8,8,343,321,22,1.4,0.2,1.5,-1.1,2.6,1,1,71008,1,48.92,2
1393,28/11/2010,2,19,12,12,4,13:02:00,20,17,294,0,418,1,2,12,1056190,542800,513390,68204,13,3,414,288,126,7.9,-1.8,6.1,3.8,2.2,2,1,71000,1,48.92,2
1394,24/11/2019,2,19,12,32,4,13:00:00,35,22,446,2,337,2,2,30,1099463,572811,526652,71463,7,9,381,399,-18,-1.1,1.1,-0.1,0.3,-0.4,1,1,71000,1,48.92,2
1395,13/12/2009,23,20,14,26,4,20:30:00,45,38,374,1,512,4,22,24,1223927,629615,594312,78780,8,8,402,427,-25,-1.6,1.6,0.1,4.6,-4.5,1,1,82500,2,48.92,1
1396,2/12/2012,24,20,13,1,4,13:03:00,7,6,289,4,137,1,22,1,1142324,632704,509620,79088,6,10,281,375,-94,-5.9,0,-5.9,-5.1,-0.9,1,1,82500,2,48.92,2
1397,29/11/2015,24,20,12,19,4,13:02:00,38,20,411,0,333,2,22,18,1207646,625280,582366,78160,10,6,387,314,73,4.6,-3,1.5,-0.5,2,1,1,82500,2,48.92,2
1398,18/12/2016,23,20,15,11,4,13:00:00,17,6,300,0,324,2,22,11,1217320,630315,587005,79434,11,5,310,284,26,1.6,0.5,2.1,-3.2,5.4,2,1,82500,2,48.92,2
1399,19/11/2017,23,20,11,16,4,13:00:00,12,9,317,1,363,3,22,16,1183037,617434,565603,76363,3,13,246,388,-142,-8.9,1.3,-7.6,-6.4,-1.2,1,1,82500,2,48.92,2
1400,9/11/2003,33,21,10,19,4,13:02:00,31,7,324,0,224,5,31,18,1087279,550472,536807,68809,12,4,435,324,111,6.9,-0.5,6.5,7,-0.5,2,1,69143,3,48.92,2
1401,4/11/2012,33,21,9,6,4,13:04:00,51,20,365,1,339,5,31,6,1070701,553144,517557,69143,6,10,330,471,-141,-8.8,-1.2,-10,-2.6,-7.4,1,1,69143,3,48.92,2
1402,24/12/2006,13,22,16,14,4,13:03:00,27,24,354,0,319,1,13,14,1086443,561469,524974,70132,6,10,267,366,-99,-6.2,1.7,-4.5,-3.2,-1.3,1,1,71795,3,48.92,2
1403,22/11/2015,13,22,11,24,4,13:03:00,24,17,364,1,267,2,13,22,1098814,574159,524655,71718,9,7,339,313,26,1.6,-2.4,-0.8,-3.3,2.6,2,1,71795,3,48.92,2
1404,26/10/2003,7,23,8,30,4,13:02:00,27,24,412,0,459,5,7,28,945592,479488,466104,52131,8,8,346,384,-38,-2.4,0,-2.4,1.1,-3.5,1,1,65515,1,48.92,2
